image_id,label,old,tags,ko,sec
001736,2021-02-08,2021-02-08,,2021-02-08,1.2
001741,2022-11-01,2022-11-01,,2022-11-01,1.6
001745,2022-01-28,2022-01-NONE,2,2022-01-NONE,3.4
001749,2019-07-03,NONE,,NONE,11.2
001752,2022-01-10,2022-01-10,,2022-01-10,1.8
001756,2021-12-30,2021-12-20,2,2021-12-20,3.5
001759,2021-04-24,2021-04-24,,2021-04-24,4.2
001763,2021-12-23,2021-12-23,,2021-12-23,2.0
001766,2021-09-10,2021-09-10,,2021-09-10,2.7
001769,2021-12-22,2021-12-02,,2021-12-02,2.6
001773,2020-08-07,2020-08-07,,2020-08-07,2.5
001778,2021-04-09,2021-04-09,,2021-04-09,1.1
001781,2020-09-01,2020-09-01,2,2020-09-01,7.2
001785,2021-09-19,2021-09-19,,2021-09-19,1.6
001788,2020-12-NONE,NONE-12-20,,NONE-12-20,2.3
001791,2020-08-13,2020-08-01,,2020-08-01,5.3
001794,2021-11-07,2021-11-07,,2021-11-07,2.9
001797,2020-05-26,NONE,2,NONE,13.9
001800,2021-01-14,2021-01-14,,2021-01-14,3.4
001803,2021-01-15,2021-01-15,,2021-01-15,1.5
001806,2020-11-09,NONE,2,NONE,7.7
001809,2020-08-13,2020-08-13,2,2020-08-13,2.1
001812,2021-03-26,2021-03-26,2,2021-03-26,1.9
001816,2021-04-14,2021-04-14,,2021-04-14,6.0
001819,2022-01-18,2022-01-18,2,2022-01-18,4.8
001822,2021-06-09,2021-06-09,,2021-06-09,2.0
001826,2021-09-19,2021-09-19,,2021-09-19,2.0
001829,2021-03-07,2021-03-07,,2021-03-07,6.3
001832,2022-09-02,2020-09-02,2,2020-09-02,5.1
001835,2022-07-12,NONE,,NONE,7.2
001838,2021-10-15,2021-10-15,,2021-10-15,3.1
001841,2021-09-30,2021-09-30,,2021-09-30,2.3
001845,2021-11-23,2021-11-23,,2021-11-23,1.7
001848,2021-11-18,2021-11-18,,2021-11-18,2.5
001851,2021-12-16,2021-12-16,,2021-12-16,2.3
001854,2022-01-18,2022-12-10,,2022-12-10,4.8
001857,2022-07-17,2022-07-17,,2022-07-17,4.8
001861,2023-06-18,2023-06-18,,2023-06-18,4.5
001864,2023-08-04,NONE,,NONE,17.6
001867,2022-07-NONE,2022-07-NONE,,2022-07-NONE,2.8
001870,2021-09-26,2021-09-26,2,2021-09-26,2.2
001874,2021-10-22,2022-10-21,d,2022-10-21,3.5
001877,2021-11-03,2021-11-03,,2021-11-03,3.8
001880,2024-09-01,NONE,,NONE,9.8
001883,2021-09-09,2021-09-09,,2021-09-09,3.6
001886,2021-12-05,2021-12-05,2,2021-12-05,4.7
001889,2021-08-31,2021-08-31,,2021-08-31,3.5
001893,2021-03-19,2021-03-19,,2021-03-19,2.9
001896,2021-03-17,2021-03-17,,2021-03-17,1.8
001900,2021-11-29,NONE,,NONE,11.5
001903,2027-08-21,2027-08-21,2,2027-08-21,3.0
001906,2021-09-03,2021-09-03,2,2021-09-03,3.7
001909,2021-12-29,2021-12-29,,2021-12-29,6.1
001912,2021-05-21,2021-05-21,,2021-05-21,3.6
001915,2021-06-24,2021-06-24,,2021-06-24,2.9
001919,2023-12-20,2023-12-20,,2023-12-20,3.6
001923,2022-06-14,2022-06-14,,2022-06-14,4.9
001927,2021-04-27,2021-04-27,,2021-04-27,2.3
001931,2022-01-01,2022-01-01,,2022-01-01,2.1
001934,2022-03-29,2022-03-29,,2022-03-29,3.7
001937,2021-12-21,2021-12-21,,2021-12-21,7.9
001940,2021-03-14,2021-03-14,b,2021-03-14,7.7
001944,2023-09-29,NONE,t,NONE,8.8
001948,2022-08-10,2022-08-10,2,2022-08-10,9.5
001951,2022-09-16,2022-09-16,,2022-09-16,2.6
001954,2021-10-NONE,2027-10-NONE,,2021-07-04,5.2
001957,2021-10-NONE,2021-10-NONE,,2021-10-NONE,6.8
001960,2022-06-15,2022-06-15,,2022-06-15,3.7
001965,2023-10-12,2023-10-12,,2023-10-12,2.0
001968,2022-08-24,2022-08-24,,2022-08-24,1.5
001971,2021-06-18,2021-06-18,,2021-06-18,2.1
001974,2021-09-NONE,2021-09-NONE,,2021-09-NONE,5.0
001982,2021-10-20,2021-10-20,,2021-10-20,1.9
001985,2022-01-19,2022-01-19,,2022-01-19,2.5
001988,2021-12-28,NONE,,NONE,10.1
001991,2021-12-28,2021-12-28,,2021-12-28,3.6
001994,2021-10-29,2021-10-29,,2021-10-29,2.6
001997,2021-12-27,2021-12-27,,2021-12-27,2.7
002000,2021-04-24,2021-04-24,,2021-04-24,3.5
002003,2022-05-15,2022-05-15,,2022-05-15,1.6
002007,2022-01-14,2022-01-14,,2022-01-14,6.1
002011,2020-06-30,NONE,,NONE,13.1
002015,2023-06-28,2023-08-28,,2023-08-28,2.3
002019,2022-03-09,2022-03-09,,2022-03-09,9.9
002024,2020-11-10,2020-11-10,,2020-11-10,2.5
002027,2020-11-26,2020-11-26,,2020-11-26,4.2
002030,2019-11-18,2019-11-18,,2019-11-18,2.5
002037,2020-08-22,2020-08-22,,2020-08-22,1.8
002040,2021-12-03,2021-12-03,,2021-12-03,2.1
002044,2019-12-20,2019-12-20,,2019-12-20,2.3
002047,2021-07-31,2021-07-31,,2021-07-31,2.3
002050,2021-03-25,2021-03-25,,2021-03-25,6.1
002053,2020-08-11,2020-08-11,,2020-08-11,4.1
002056,2021-12-17,2021-12-17,,2021-12-17,1.5
002060,NONE-04-17,NONE-04-17,,NONE-04-17,7.2
002063,2023-02-NONE,2023-02-NONE,,2023-02-NONE,4.0
002066,2020-04-30,2020-04-30,2,2020-04-30,3.2
002069,2022-12-11,2022-12-11,,2022-12-11,1.9
002072,2024-12-21,2024-12-21,,2024-12-21,2.2
002075,2020-05-28,2020-05-28,,2020-05-28,1.4
002078,2020-10-21,2020-10-21,,2020-10-21,1.2
002082,2019-07-09,2019-07-09,,2019-07-09,1.5
002085,2021-11-22,2021-11-22,,2021-11-22,1.8
002090,2021-11-09,2021-11-09,,2021-11-09,2.5
002093,2021-11-17,2021-11-17,,2021-11-17,2.7
002096,2022-06-16,2022-06-16,,2022-06-16,1.0
002099,2021-05-25,2021-05-25,,2021-05-25,1.6
002103,2021-12-25,2021-12-19,,2021-12-19,1.5
002111,2022-08-25,2022-08-25,,2022-08-25,1.0
002114,2020-12-01,2020-12-01,,2020-12-01,1.4
002117,2020-07-05,2020-07-05,,2020-07-05,3.4
002120,2020-07-20,2020-07-20,,2020-07-20,1.9
002123,2020-11-02,2020-11-02,,2020-11-02,3.4
002126,2021-04-21,2021-04-02,,2021-04-02,2.1
002129,2021-08-12,2021-08-12,,2021-08-12,2.0
002132,2021-10-04,2021-10-04,,2021-10-04,1.7
002135,2022-11-02,2022-11-02,,2022-11-02,4.1
002138,2021-06-29,2021-06-29,,2021-06-29,2.8
002141,2021-04-11,2021-04-11,,2021-04-11,1.6
002145,2021-07-13,2021-07-13,,2021-07-13,3.0
002148,2022-01-03,2022-01-01,,2022-01-01,8.5
002152,2019-07-11,2019-07-18,2,2019-07-18,2.2
002155,2021-05-21,2021-05-21,,2021-05-21,2.6
002158,NONE-04-13,NONE-04-13,,NONE-04-13,3.7
002161,2021-04-08,2021-04-08,,2021-04-08,21.0
002164,2021-01-29,2020-10-30,2,2020-10-30,3.0
002167,2021-05-28,2021-05-02,,2021-05-28,2.0
002170,2020-01-15,2020-01-15,,2020-01-15,2.9
002174,2021-09-05,2021-09-05,,2021-09-05,2.3
002178,2022-05-19,2022-05-19,,2022-05-19,2.6
002181,2018-12-04,2018-12-04,,2018-12-04,4.1
002185,2020-09-25,2020-09-25,,2020-09-25,2.9
002188,2020-08-07,2020-08-07,,2020-08-07,3.0
002191,2020-10-20,2020-10-20,,2020-10-20,1.4
002194,2020-06-10,2020-06-01,,2020-06-01,2.3
002197,2021-01-13,2021-01-13,,2021-01-13,2.3
002201,2020-10-08,2020-10-08,,2020-10-08,2.7
002205,2021-03-05,2021-03-05,,2021-03-05,1.5
002209,2022-05-31,2022-05-31,,2022-05-31,3.0
002213,2020-10-30,2020-10-30,,2020-10-30,13.3
002216,2023-06-NONE,2023-06-NONE,,2023-06-NONE,2.7
002219,2022-02-01,2022-02-01,,2022-02-01,2.7
002222,2021-02-07,2021-02-07,,2021-02-07,2.6
002225,2022-09-14,2022-09-14,,2022-09-14,2.5
002228,2023-03-28,2023-03-28,,2023-03-28,1.3
002231,2022-07-21,2022-07-21,,2022-07-21,1.0
002234,2023-01-21,2023-01-21,,2023-01-21,1.3
002237,2021-06-08,2021-06-08,,2021-06-08,2.0
002241,2021-05-26,NONE,,NONE,6.9
002245,2021-05-21,2021-05-21,2,2021-05-21,2.9
002248,2021-09-07,2021-09-07,,2021-09-07,1.7
002251,2021-05-09,2021-05-09,,2021-05-09,2.2
002254,2021-10-26,2021-10-26,2,2021-10-26,8.9
002257,2021-04-30,2021-04-30,,2021-04-30,1.8
002263,2021-12-01,2021-12-NONE,,2021-12-01,2.9
002267,2022-09-NONE,2022-09-NONE,,2022-09-NONE,2.8
002270,2021-03-16,2021-03-16,,2021-03-16,2.0
002273,2021-08-09,2021-08-09,,2021-08-09,2.7
002276,2023-12-22,2023-12-02,2,2023-12-02,2.9
002283,2022-01-20,2022-01-20,2,2022-01-20,4.8
002288,2024-12-18,2021-12-18,,2021-12-18,2.0
002291,2021-09-10,2021-09-10,,2021-09-10,2.3
002294,2022-09-22,2022-09-22,,2022-09-22,3.3
002298,2021-10-15,2021-10-15,,2021-10-15,1.9
002302,2022-02-03,2022-02-03,,2022-02-03,1.7
002305,2022-07-31,2022-07-31,,2022-07-31,1.7
002308,2021-11-15,2021-11-15,,2021-11-15,12.6
002312,2020-08-17,2020-08-17,,2020-08-17,2.0
002316,2022-06-15,2022-06-15,,2022-06-15,9.3
002320,2020-10-29,2020-10-29,,2020-10-29,2.7
002323,NONE-04-15,NONE-04-15,,NONE-04-15,5.8
002326,2022-10-23,2022-10-23,,2022-10-23,2.5
002329,2020-11-30,2020-11-30,,2020-11-30,2.0
002333,2021-10-04,2021-10-04,,2021-10-04,1.1
002337,2023-01-05,2023-01-05,,2023-01-05,1.7
002341,2021-12-15,2021-12-15,2,2021-12-15,3.9
002344,2022-04-09,2022-04-09,,2022-04-09,2.2
002348,2021-10-04,2021-10-04,,2021-10-04,1.9
002353,2021-10-22,2021-10-22,,2021-10-22,1.7
002356,2021-02-12,2021-02-12,,2021-02-12,1.9
002359,2021-06-10,2021-06-10,,2021-06-10,1.7
002362,NONE,2019-12-10,,2019-12-10,4.3
002365,2021-12-22,2021-12-22,,2021-12-22,1.9
002368,2022-01-16,2022-01-16,,2022-01-16,2.6
002371,2022-11-12,2022-11-12,,2022-11-12,2.0
002374,2021-12-27,2028-10-NONE,,2028-10-NONE,2.1
002377,2022-12-21,2022-12-21,,2022-12-21,2.8
002380,2022-10-20,2022-10-20,,2022-10-20,3.3
002384,2020-10-08,2020-10-08,,2020-10-08,2.7
002387,2021-01-14,2021-01-14,,2021-01-14,1.3
002390,2021-03-18,2021-08-NONE,,2021-08-NONE,1.4
002393,2020-07-01,2020-07-01,,2020-07-01,4.6
002396,2022-01-25,2022-01-25,,2022-01-25,2.1
002399,2021-09-18,2021-09-18,,2021-09-18,1.8
002402,2022-11-04,NONE,,NONE,11.4
002405,2021-11-01,2021-11-01,,2021-11-01,1.3
002408,2022-10-29,2022-10-29,2,2022-10-29,2.0
002411,2023-01-12,2023-01-12,,2023-01-12,1.8
002414,2021-11-01,2021-11-01,,2021-11-01,2.1
002419,2023-05-10,2023-05-10,,2023-05-10,2.1
002423,2023-02-07,2023-02-07,,2023-02-07,2.6
002426,2021-01-18,2021-01-18,,2021-01-18,1.8
002430,2021-06-11,2021-06-11,,2021-06-11,5.6
002434,2023-01-07,2023-01-07,,2023-01-07,1.7
002439,2022-01-26,2022-01-26,,2022-01-26,1.9
002442,2021-08-03,2021-08-03,,2021-08-03,1.4
002446,2021-01-16,2021-01-16,,2021-01-16,1.4
002450,2021-06-09,NONE,2,NONE,6.6
002453,2021-12-22,NONE,,NONE,12.0
002456,2024-09-15,2024-09-15,,2024-09-15,7.0
002459,2021-11-30,2021-11-30,,2021-11-30,5.0
002462,2020-12-21,2020-12-02,,2020-12-02,2.2
002465,2022-01-20,2022-01-20,,2022-01-20,4.0
002470,2023-06-22,2023-06-22,,2023-06-22,1.4
002473,2021-03-16,2021-03-16,2,2021-03-16,4.3
002476,2021-03-13,2021-03-13,,2021-03-13,2.4
002479,2022-07-NONE,2022-07-NONE,,2022-07-NONE,1.7
002482,2021-03-28,2021-05-28,,2021-05-28,1.8
002485,2022-08-03,2022-08-03,,2022-08-03,1.7
002488,NONE,2021-02-06,m,2021-02-06,1.6
002491,2022-09-08,NONE-08-09,,NONE-08-09,11.6
002494,2022-02-10,2022-02-10,,2022-02-10,2.5
002497,2023-01-24,2024-09-NONE,,2024-09-NONE,1.7
002501,2021-08-21,2021-08-21,,2021-08-21,4.0
002504,2022-01-06,2022-01-06,,2022-01-06,1.4
002507,2021-08-08,2021-08-08,,2021-08-08,2.4
002510,2022-03-09,2022-03-09,,2022-03-09,1.7
002514,2022-02-16,2022-02-16,,2022-02-16,2.3
002518,2023-01-25,2023-01-25,,2023-01-25,2.1
002521,2023-10-02,2023-10-02,,2023-10-02,1.7
002524,2023-01-25,2023-01-25,,2023-01-25,1.0
002527,2023-02-15,2023-02-15,,2023-02-15,1.5
002532,2022-06-30,2022-06-30,,2022-06-30,2.3
002535,2021-12-04,2021-12-04,,2021-12-04,2.0
002538,2021-08-05,2021-08-05,,2021-08-05,4.3
002541,2021-12-19,2021-12-19,,2021-12-19,3.1
002544,2021-03-21,2021-03-21,,2021-03-21,24.5
002550,2021-09-30,2021-09-30,,2021-09-30,2.8
002553,2021-02-22,2022-01-21,,2022-01-21,2.0
002556,2021-11-17,2021-11-17,,2021-11-17,2.0
002559,2022-04-01,2022-04-07,,2022-04-07,8.1
002562,2021-08-29,2021-08-29,,2021-08-29,1.9
002565,2021-09-25,2021-09-25,,2021-09-25,2.6
002568,2022-04-04,2022-04-04,,2022-04-04,1.7
002571,2021-05-07,2021-01-08,2,2021-05-07,2.6
002575,2021-12-16,2021-12-16,,2021-12-16,3.0
002579,2024-01-14,2024-01-14,,2024-01-14,5.1
002582,2021-01-07,2021-01-07,,2021-01-07,1.7
002585,2023-11-04,2023-11-04,,2023-11-04,2.2
002590,2023-10-27,2023-10-27,,2023-10-27,3.2
002596,2022-10-22,2022-10-22,,2022-10-22,3.0
002600,NONE,2020-10-21,m,2020-10-21,1.3
002603,2022-07-07,2022-07-07,,2022-07-07,2.0
002611,2021-12-01,2021-12-01,,2021-12-01,1.6
002616,2022-12-21,2022-12-21,,2022-12-21,1.9
002619,2022-03-31,2022-03-31,,2022-03-31,1.6
002622,2023-12-21,2023-12-21,,2023-12-21,1.7
002625,2021-06-22,2021-06-22,,2021-06-22,2.0
002628,2021-12-08,2021-12-08,,2021-12-08,1.1
002632,2022-01-20,2022-01-20,,2022-01-20,2.3
002635,2022-10-09,2022-10-09,,2022-10-09,2.7
002638,2022-11-01,2022-11-01,,2022-11-01,4.4
002641,2021-10-31,2021-10-31,,2021-10-31,4.8
002645,2021-12-14,2021-12-14,,2021-12-14,7.5
002649,2021-07-01,2021-07-01,,2021-07-01,3.3
002655,2021-03-25,2021-03-20,,2021-03-20,2.4
002658,2021-07-01,2021-07-01,,2021-07-01,4.2
002661,2022-01-11,2022-01-11,2,2022-01-11,5.1
002664,2021-08-18,2021-08-18,2,2021-08-18,2.8
002669,2022-04-18,2022-04-18,,2022-04-18,2.6
002673,2021-04-25,2021-04-25,,2021-04-25,1.6
002676,2021-03-23,2021-03-23,,2021-03-23,1.4
002679,2021-07-17,2021-07-17,,2021-07-17,1.3
002682,2021-09-10,2021-09-10,,2021-09-10,4.3
002685,2021-07-28,2021-07-28,,2021-07-28,5.5
002688,2021-06-11,2021-06-11,,2021-06-11,4.4
002691,2021-03-10,2021-03-10,,2021-03-10,3.6
002695,2022-01-14,2022-01-14,,2022-01-14,15.9
002698,2021-11-29,2021-11-29,,2021-11-29,2.3
002702,2022-12-16,2022-12-16,,2022-12-16,2.5
002706,2021-12-07,2021-12-07,,2021-12-07,1.7
002709,2021-10-28,2021-10-28,,2021-10-28,3.0
002712,2022-01-11,2022-01-11,,2022-01-11,2.7
002715,2021-12-15,2021-12-15,,2021-12-15,2.9
002719,2026-01-09,2026-01-09,,2026-01-09,3.7
002722,2022-12-30,2022-12-30,,2022-12-30,3.5
002726,2017-03-22,2017-03-22,,2017-03-22,2.7
002729,2021-11-04,2021-11-04,,2021-11-04,5.4
002732,2021-12-25,2021-12-25,,2021-12-25,5.0
002735,2022-02-04,2022-02-04,,2022-02-04,2.3
002739,2021-09-26,2021-09-26,2,2021-09-26,2.6
002743,2021-08-13,2021-08-13,,2021-08-13,3.4
002747,2022-01-08,2022-01-08,,2022-01-08,3.1
002750,2022-06-15,2022-06-15,,2022-06-15,1.8
002753,2022-01-NONE,2022-01-NONE,,2022-01-NONE,2.3
002756,2021-05-16,2021-05-16,,2021-05-16,3.7
002759,2021-05-12,2021-05-12,,2021-05-12,1.6
002763,2021-11-06,2021-11-06,,2021-11-06,4.3
002766,2021-03-16,NONE,,NONE,10.7
002769,2021-12-08,2021-12-08,,2021-12-08,1.4
002772,2024-05-NONE,2024-05-NONE,,2024-05-NONE,2.5
002775,2021-10-08,NONE,,NONE,13.2
002778,2021-10-02,2021-10-02,,2021-10-02,4.2
002781,2021-04-06,2021-04-06,,2021-04-06,3.5
002785,2021-04-18,2021-08-18,,2021-08-18,6.5
002789,2021-04-03,2021-04-03,,2021-04-03,3.9
002792,2023-04-28,2023-04-28,,2023-04-28,2.2
002795,2021-03-18,2021-03-18,,2021-03-18,2.1
002798,2021-04-28,NONE,,NONE,10.0
002803,2021-04-19,2021-04-19,,2021-04-19,1.6
002807,2021-12-29,2021-12-29,,2021-12-29,1.7
002810,2023-01-20,2023-01-20,,2023-01-20,2.6
002815,2021-06-28,2021-01-29,2,2021-06-28,4.5
002818,2022-12-01,2022-12-01,,2022-12-01,1.6
002821,2021-11-19,2021-11-19,,2021-11-19,3.0
002824,2022-11-08,2022-11-08,,2022-11-08,2.1
002829,2022-01-02,2022-01-02,,2022-01-02,3.3
002832,2021-08-30,2021-08-30,,2021-08-30,4.3
002836,2021-08-01,2021-08-01,,2021-08-01,3.5
002841,2023-09-22,2023-09-22,,2023-09-22,2.3
002844,2023-06-NONE,2023-06-NONE,,2023-06-NONE,3.8
002847,2021-12-30,2021-12-30,,2021-12-30,5.0
002850,2021-08-15,2021-08-15,,2021-08-15,4.0
002853,2021-08-11,2021-08-11,,2021-08-11,5.1
002856,2022-09-13,2022-09-13,,2022-09-13,4.4
002860,2022-06-15,2022-06-15,,2022-06-15,2.0
002863,2021-08-30,NONE,,NONE,16.9
002868,2021-08-04,2021-08-04,,2021-08-04,17.7
002871,2021-02-25,2021-02-25,,2021-02-25,2.5
002876,2022-12-04,2022-12-04,,2022-12-04,3.0
002880,2021-04-13,2021-04-13,2,2021-04-13,8.0
002883,2023-12-08,2023-12-08,,2023-12-08,3.1
002886,2022-01-04,2022-01-04,,2022-01-04,2.0
002890,2021-11-11,2021-11-11,,2021-11-11,4.7
002894,2024-02-13,2024-02-13,,2024-02-13,1.5
002897,2021-07-20,2021-07-20,,2021-07-20,2.8
002900,2022-08-03,2022-08-03,,2022-08-03,1.4
002903,2020-07-22,2020-07-02,,2020-07-02,2.5
002906,2021-05-19,2021-05-19,,2021-05-19,2.3
002909,2021-07-21,2021-07-21,,2021-07-21,1.5
002912,2021-06-30,2021-06-30,d,2021-06-30,2.2
002915,2022-09-15,2022-09-15,,2022-09-15,5.8
002919,2021-09-11,2021-09-11,,2021-09-11,2.3
002923,2021-06-13,2021-06-13,,2021-06-13,3.4
002928,NONE-04-08,2024-08-20,,2024-08-20,12.5
002933,2022-02-01,2022-02-01,,2022-02-01,2.7
002936,2021-11-11,2021-11-11,,2021-11-11,2.3
002939,2022-07-29,2022-07-29,,2022-07-29,3.4
002942,2021-07-05,2021-07-05,,2021-07-05,11.8
002945,2023-08-27,2023-08-27,,2023-08-27,1.6
002949,2021-08-12,2021-08-12,,2021-08-12,1.8
002952,2021-11-03,2021-11-03,,2021-11-03,6.1
002957,NONE,2021-01-02,m,2021-01-02,3.3
002960,2021-10-08,2021-10-08,,2021-10-08,13.7
002963,2020-11-06,2020-11-06,,2020-11-06,1.7
002967,2021-09-03,2021-09-03,,2021-09-03,2.1
002971,2022-11-14,2022-11-14,,2022-11-14,2.3
002974,2022-03-15,2022-03-15,2,2022-03-15,3.4
002977,2020-05-12,2020-12-05,,2020-12-05,3.6
002980,2021-12-17,2021-12-17,,2021-12-17,4.0
002983,2021-09-14,2021-09-14,,2021-09-14,3.7
002986,2022-04-01,2022-04-01,,2022-04-01,1.5
002989,2021-07-20,2024-07-20,,2024-07-20,5.3
002993,2021-11-22,2021-11-22,,2021-11-22,1.7
002996,2022-10-15,2022-10-15,,2022-10-15,2.3
003000,2021-10-12,2021-10-12,,2021-10-12,2.1
003003,2022-11-26,2022-11-26,,2022-11-26,2.9
003006,2022-05-26,2022-05-26,,2022-05-26,1.9
003009,2021-10-05,2021-10-05,,2021-10-05,3.0
003013,2024-01-29,2029-05-21,,2024-01-29,4.3
003016,2022-07-01,2022-07-NONE,,2022-07-NONE,3.3
003020,2021-03-23,2021-03-23,,2021-03-23,1.7
003024,2021-09-13,2021-09-13,,2021-09-13,1.4
003027,2021-09-28,2021-09-28,,2021-09-28,1.6
003030,2021-11-02,2021-11-02,,2021-11-02,2.2
003033,2022-11-21,2022-11-21,,2022-11-21,1.6
003037,2021-02-18,2021-02-18,,2021-02-18,2.2
003040,2021-03-01,2021-03-01,,2021-03-01,1.4
003044,2022-05-02,2022-05-02,,2022-05-02,3.2
003047,2021-04-07,2021-04-07,,2021-04-07,1.5
003051,2020-12-19,2020-12-19,,2020-12-19,2.5
003054,2021-10-28,2021-10-28,,2021-10-28,2.8
003057,2022-02-19,2022-02-19,,2022-02-19,1.0
003060,2021-10-04,NONE,,NONE,6.6
003064,2021-10-18,2021-10-18,,2021-10-18,1.4
003067,2021-06-15,2021-06-15,,2021-06-15,1.6
003071,2021-08-19,2021-08-19,,2021-08-19,3.1
003075,2021-01-16,2021-01-16,,2021-01-16,2.6
003078,2021-12-13,2021-12-13,,2021-12-13,1.4
003082,2021-12-02,2021-12-02,2,2021-12-02,3.8
003085,2021-06-27,2021-06-27,,2021-06-27,1.6
003089,2021-09-15,2021-09-15,,2021-09-15,3.0
003092,2021-09-17,2021-09-17,,2021-09-17,6.6
003095,2022-10-12,2022-10-12,,2022-10-12,1.8
003098,2021-04-12,2021-04-12,,2021-04-12,1.9
003101,2022-11-21,2022-11-21,,2022-11-21,3.0
003104,2023-12-06,2023-12-06,,2023-12-06,2.2
003107,2021-01-11,2021-01-11,,2021-01-11,2.1
003110,2021-06-09,2021-06-09,,2021-06-09,2.2
003113,2021-03-28,2022-10-28,,2022-10-28,3.2
003117,2021-12-29,2021-12-29,,2021-12-29,2.6
003120,2021-09-30,2021-09-30,,2021-09-30,3.2
003124,2021-03-07,2021-03-07,,2021-03-07,1.0
003127,2021-02-16,2021-02-16,,2021-02-16,3.0
003130,2022-03-30,2022-03-30,,2022-03-30,2.8
003133,2021-05-22,2021-05-22,,2021-05-22,1.5
003136,2022-11-09,2022-11-09,,2022-11-09,1.3
003140,2021-07-12,2021-07-12,2,2021-07-12,2.4
003143,2021-12-11,2020-12-12,2,2021-12-11,2.2
003146,2021-04-22,2021-04-22,,2021-04-22,1.6
003149,2022-01-14,2022-01-14,,2022-01-14,1.5
003153,2021-06-30,2021-06-30,,2021-06-30,2.5
003156,2021-10-26,2021-10-26,,2021-10-26,2.3
003159,2020-04-23,2020-04-23,,2020-04-23,2.6
003162,2021-09-20,2021-09-20,,2021-09-20,1.2
003165,2021-09-17,NONE,,NONE,20.6
003168,2021-09-18,2021-09-18,,2021-09-18,2.5
003172,2021-06-20,2020-06-21,d,2020-06-21,11.1
003176,2021-04-30,2021-04-30,,2021-04-30,2.2
003179,2021-07-08,2021-07-08,,2021-07-08,1.7
003183,2021-03-26,2021-03-26,,2021-03-26,2.0
003186,2021-10-21,2021-10-21,2,2021-10-21,2.7
003189,2022-08-16,2022-08-16,,2022-08-16,3.1
003193,2021-07-13,2021-02-10,,2021-02-10,8.0
003196,2022-11-05,2022-11-05,,2022-11-05,2.5
003200,2022-09-21,2022-09-21,,2022-09-21,2.1
003203,2021-10-NONE,2021-10-NONE,,2021-10-NONE,1.7
003207,2021-07-20,2021-07-20,,2021-07-20,1.8
003210,2022-12-02,2022-12-02,,2022-12-02,3.9
003213,2024-01-12,2024-01-12,,2024-01-12,7.9
003216,2022-01-15,2022-01-15,,2022-01-15,2.1
003219,2021-03-16,2021-03-16,,2021-03-16,3.8
003222,2022-06-14,2022-06-14,,2022-06-14,1.4
003225,2021-08-21,2020-02-20,2,2021-08-21,2.4
003229,2022-07-NONE,2022-07-NONE,,2022-07-NONE,1.4
003232,2021-09-21,2021-09-21,,2021-09-21,1.6
003236,2021-03-30,2021-03-30,,2021-03-30,1.5
003240,2021-11-06,2020-01-04,2,2021-11-06,1.8
003243,2021-07-NONE,NONE-07-21,,NONE-07-21,4.6
003247,2023-01-17,2023-01-17,,2023-01-17,9.4
003251,2023-04-NONE,2023-04-NONE,,2023-04-NONE,2.5
003254,2021-11-05,2021-11-05,,2021-11-05,1.8
003258,2021-07-28,2021-07-28,,2021-07-28,2.3
003261,2022-07-29,2022-07-29,,2022-07-29,1.7
003264,2021-09-13,2021-09-13,,2021-09-13,2.2
003268,2022-05-05,2022-05-05,,2022-05-05,3.3
003271,2021-07-07,2021-07-07,,2021-07-07,4.8
003274,2021-08-20,2021-08-20,,2021-08-20,3.0
003277,NONE-04-05,NONE-04-05,,NONE-04-05,2.5
003280,2023-07-31,2023-07-31,,2023-07-31,3.4
003283,2021-09-10,2021-09-10,,2021-09-10,18.2
003287,2021-09-25,2021-09-02,2,2021-09-21,3.0
003290,2022-12-22,2022-12-22,,2022-12-22,2.0
003296,2021-11-26,2021-11-26,2,2021-11-26,3.5
003299,2022-10-NONE,2022-10-NONE,,2022-10-NONE,5.0
003302,2023-02-06,2023-02-06,,2023-02-06,3.2
003309,2020-08-29,2020-08-29,,2020-08-29,1.3
003314,2021-07-05,2021-07-05,,2021-07-05,6.0
003318,2021-10-20,NONE-10-20,,2021-10-20,1.3
003323,2021-05-24,2021-05-24,,2021-05-24,1.5
003327,2024-06-05,2026-02-08,,2026-02-08,6.8
003330,2021-11-03,2021-01-03,,2021-11-03,2.7
003334,2021-10-30,2021-10-30,,2021-10-30,1.6
003337,2021-06-01,NONE-06-01,,NONE-06-01,2.9
003340,2022-09-29,2022-09-29,,2022-09-29,7.9
003343,2023-12-30,2023-12-30,,2023-12-30,4.0
003348,2027-07-13,NONE-07-27,d,NONE-07-27,12.4
003351,2025-12-10,2025-10-22,,2025-10-22,11.4
