image_id,label,old,tags,ko,sec
001733,2022-11-18,2022-11-18,,2022-11-18,1.8
001738,2022-01-05,2022-01-05,,2022-01-05,1.4
001742,2021-10-26,2021-10-26,,2021-10-26,2.6
001746,2021-10-12,2021-10-12,2,2021-10-12,4.8
001750,2021-06-28,2021-06-28,,2021-06-28,5.0
001753,2022-01-10,2022-01-10,,2022-01-10,2.5
001757,2023-03-09,2023-03-09,,2023-03-09,3.4
001761,2021-11-22,2021-11-22,,2021-11-22,2.6
001764,2021-12-23,2021-12-23,,2021-12-23,2.8
001767,2021-06-29,2021-06-29,2,2021-06-29,3.2
001770,2019-10-18,2019-04-19,2,2019-04-19,2.2
001774,2021-04-02,2021-04-02,,2021-04-02,1.6
001779,2021-04-09,2021-04-09,,2021-04-09,2.4
001782,2022-10-01,2022-10-01,,2022-10-01,2.9
001786,2021-09-19,2021-09-19,,2021-09-19,1.6
001789,2021-01-16,2021-01-16,,2021-01-16,1.5
001792,2020-08-13,2020-08-13,,2020-08-13,6.4
001795,2021-01-27,2021-01-27,,2021-01-27,1.8
001798,2021-10-10,2021-10-14,,2021-10-14,2.2
001801,2021-03-05,2021-03-05,,2021-03-05,3.8
001804,2021-01-15,2021-01-15,,2021-01-15,2.0
001807,2021-02-25,2021-02-25,,2021-02-25,3.1
001810,2023-10-22,2023-10-22,,2023-10-22,1.9
001813,2021-03-26,2021-03-26,2,2021-03-26,2.7
001817,2021-04-14,2021-01-16,2,2021-01-16,12.2
001820,2020-09-01,2020-09-01,,2020-09-01,4.3
001823,2021-06-09,2021-06-09,,2021-06-09,3.0
001827,2021-11-28,2021-11-28,,2021-11-28,2.8
001830,2020-12-NONE,2020-12-NONE,,2020-12-NONE,3.5
001833,2022-09-02,NONE,,NONE,10.3
001836,2021-10-02,2021-10-02,,2021-10-02,2.7
001839,2021-10-15,2021-10-15,,2021-10-15,1.8
001843,2021-05-NONE,2021-05-NONE,,2021-05-NONE,2.9
001846,2021-09-23,2023-12-09,,2023-12-09,1.8
001849,2021-11-18,2021-11-18,,2021-11-18,5.4
001852,2022-08-13,NONE,,NONE,14.1
001855,2023-10-28,2023-10-28,,2023-10-28,8.1
001859,2022-07-08,2022-07-08,,2022-07-08,1.8
001862,2023-06-18,2023-06-18,,2023-06-18,3.8
001865,2021-09-17,2021-09-17,,2021-09-17,1.4
001868,2022-07-NONE,NONE,,NONE,7.4
001871,2022-11-10,2020-11-10,2,2022-11-10,3.6
001875,2022-10-21,2021-12-01,,2022-10-21,3.5
001878,2021-11-03,2021-01-03,,2021-01-03,1.9
001881,2021-06-20,2021-06-20,,2021-06-20,1.4
001884,2021-09-09,2021-09-11,,2021-09-11,2.0
001887,2023-08-22,2023-08-22,,2023-08-22,1.1
001890,2021-08-31,2021-08-31,,2021-08-31,1.9
001894,2021-03-19,2021-03-19,,2021-03-19,1.7
001897,2021-05-29,2021-05-29,,2021-05-29,1.5
001901,2021-10-28,2021-10-28,,2021-10-28,1.8
001904,2022-01-15,2022-01-15,,2022-01-15,2.1
001907,2021-08-16,2021-08-16,,2021-08-16,2.9
001910,2021-05-07,2021-05-07,2,2020-05-08,5.3
001913,2021-09-14,2021-09-14,,2021-09-14,2.6
001916,2021-06-24,2021-06-24,,2021-06-24,2.0
001920,2022-10-15,2022-10-15,,2022-10-15,8.6
001924,2022-01-21,NONE,b,NONE,15.3
001928,2022-01-14,2022-01-14,,2022-01-14,1.9
001932,2022-01-22,2022-01-22,,2022-01-22,1.9
001935,2022-03-29,2022-03-29,,2022-03-29,2.9
001938,2021-03-NONE,2021-03-NONE,,2021-03-NONE,2.6
001941,2022-05-27,2022-05-27,,2022-05-27,2.4
001945,2021-08-NONE,NONE,,NONE,18.0
001949,2023-07-16,2023-07-16,d,2023-07-16,2.1
001952,2022-09-16,2022-09-16,,2022-09-16,1.3
001955,2021-10-NONE,2021-10-NONE,,2021-10-NONE,3.0
001958,2020-11-13,2020-11-13,,2020-11-13,3.0
001961,2027-03-21,2027-03-21,,2027-03-21,1.8
001966,2023-10-12,2023-10-12,,2023-10-12,1.6
001969,2021-08-NONE,2030-02-02,,2030-02-02,9.1
001972,2023-03-15,2023-03-15,,2023-03-15,2.0
001975,2021-02-26,2026-02-21,d,2026-02-21,3.5
001983,2021-10-20,2021-10-20,,2021-10-20,1.9
001986,2023-01-04,2023-01-04,,2023-01-04,2.4
001989,2022-11-23,2022-11-23,,2022-11-23,2.8
001992,2021-12-28,2021-12-28,,2021-12-28,2.8
001995,2021-12-18,2021-12-18,,2021-12-18,1.6
001998,2021-12-27,2021-12-27,,2021-12-27,1.9
002001,2022-01-27,2022-02-01,,2022-02-01,2.6
002004,2022-05-15,2022-05-15,,2022-05-15,1.9
002008,2022-01-14,2029-12-NONE,,2029-12-NONE,3.1
002013,2022-10-01,2022-10-01,,2022-10-01,2.0
002016,2022-10-19,2022-10-19,,2022-10-19,1.5
002022,2022-04-09,2022-04-09,,2022-04-09,3.3
002025,2020-01-03,2020-01-03,,2020-01-03,3.4
002028,2020-11-26,2020-11-26,,2020-11-26,3.4
002032,2022-03-22,2022-03-22,,2022-03-22,3.4
002038,2020-11-26,2020-11-26,,2020-11-26,4.5
002042,2020-08-27,2020-08-27,,2020-08-27,4.3
002045,2021-12-10,2021-12-10,,2021-12-10,3.1
002048,2021-07-31,2021-07-31,,2021-07-31,3.5
002051,NONE-04-14,NONE-04-14,,NONE-04-14,2.8
002054,2021-12-NONE,NONE,,NONE,46.6
002058,2022-06-22,2022-06-22,,2022-06-22,3.7
002061,NONE-04-17,NONE,,NONE,7.8
002064,2021-09-03,2021-09-03,,2021-09-03,2.2
002067,2020-04-30,2020-04-30,2,2020-04-30,3.9
002070,2022-03-24,2022-03-24,,2022-03-24,2.8
002073,2024-12-21,2024-12-21,,2024-12-21,2.5
002076,2022-03-04,2022-03-04,,2022-03-04,3.6
002079,2021-01-03,2021-01-03,,2021-01-03,2.3
002083,2020-11-06,2020-11-06,2,2020-11-06,4.1
002086,2021-11-22,2021-11-22,,2021-11-22,6.2
002091,2021-09-21,2021-09-21,,2021-09-21,2.9
002094,2021-04-28,2021-04-28,,2021-04-28,1.6
002097,2022-06-16,2022-06-16,,2022-06-16,3.4
002101,2021-09-17,2021-09-17,,2021-09-17,1.7
002106,2022-01-03,2022-01-03,,2022-01-03,2.8
002112,2022-08-25,2022-08-25,,2022-08-25,2.1
002115,2020-12-01,2020-12-01,,2020-12-01,3.6
002118,2021-01-03,2021-01-03,,2021-01-03,4.0
002121,2020-07-20,2020-07-20,,2020-07-20,2.0
002124,2020-11-02,2020-11-02,,2020-11-02,3.2
002127,2021-11-04,2021-11-04,,2021-11-04,2.2
002130,2021-11-01,2021-11-01,,2021-11-01,1.5
002133,2021-10-04,NONE-10-21,d,NONE-10-21,2.2
002136,2021-10-11,2021-10-11,,2021-10-11,2.6
002139,2021-06-29,2021-06-29,,2021-06-29,1.7
002142,2021-04-11,2021-04-11,,2021-04-11,1.2
002146,2022-07-26,2022-07-26,,2022-07-26,5.7
002149,2021-03-31,2021-03-31,,2021-03-31,3.6
002153,2019-07-11,2019-07-18,2,2019-07-18,3.3
002156,2021-12-25,2021-12-25,,2021-12-25,1.9
002159,NONE-04-13,NONE-04-13,,NONE-04-13,3.7
002162,2023-06-18,2023-01-06,,2023-01-06,5.9
002165,2021-01-29,2020-10-30,2,2020-10-30,2.7
002168,2021-05-28,2021-05-28,,2021-05-28,1.8
002171,2020-06-24,2020-06-24,,2020-06-24,2.7
002175,2021-09-05,2021-09-05,,2021-09-05,1.9
002179,2022-01-19,2022-01-19,,2022-01-19,2.6
002183,2019-02-20,NONE,,NONE,13.6
002186,2020-06-10,2020-06-10,,2020-06-10,3.1
002189,2022-02-04,2022-02-04,,2022-02-04,3.8
002192,2020-10-20,2026-10-20,,2026-10-20,7.4
002195,2021-10-28,2021-10-28,,2021-10-28,1.6
002198,2021-01-13,2021-01-13,,2021-01-13,1.3
002202,2020-10-08,2020-05-02,,2020-05-02,3.5
002207,2020-06-11,2020-06-11,,2020-06-11,4.6
002210,2020-09-22,2020-09-22,2,2020-09-22,3.3
002214,2020-10-16,2020-10-16,,2020-10-16,2.7
002217,2023-05-NONE,2023-05-NONE,,2023-05-NONE,1.4
002220,2019-09-30,2019-09-30,,2019-09-30,2.4
002223,2021-02-07,2021-02-07,,2021-02-07,7.7
002226,2023-03-03,2023-03-03,,2023-03-03,25.4
002229,2023-03-28,2023-03-28,,2023-03-28,2.1
002232,2022-12-20,2022-12-20,,2022-12-20,1.7
002235,2022-02-22,2022-02-22,,2022-02-22,2.4
002238,2022-06-30,2022-06-30,,2022-06-30,2.5
002242,2022-03-13,2022-03-13,,2022-03-13,3.7
002246,2021-07-22,2021-07-22,,2021-07-22,1.5
002249,2021-10-20,2021-10-20,,2021-10-20,3.0
002252,2022-01-04,2022-01-04,,2022-01-04,4.2
002255,2021-10-26,2021-10-26,2,2021-10-26,4.7
002259,2022-12-15,2022-12-15,,2022-12-15,2.0
002265,NONE-03-05,NONE-03-05,,NONE-03-05,1.9
002268,2022-09-NONE,2022-09-NONE,,2022-09-NONE,1.9
002271,2021-08-02,2021-08-02,,2021-08-02,1.5
002274,2021-08-09,2021-08-09,,2021-08-09,1.8
002277,2023-07-NONE,2025-07-NONE,,2025-07-NONE,13.2
002285,2022-01-06,2021-01-07,,2021-01-07,2.9
002289,2021-12-18,2021-12-18,,2021-12-18,2.3
002292,2021-07-03,2021-07-03,,2021-07-03,4.1
002295,2022-09-22,2022-09-22,,2022-09-22,2.5
002299,2021-10-15,2021-10-15,,2021-10-15,2.3
002303,2022-02-03,2022-02-03,,2022-02-03,2.4
002306,2021-11-23,2021-11-23,,2021-11-23,1.0
002309,NONE-03-13,NONE-03-13,2,NONE-03-13,7.9
002313,2021-10-17,2021-10-17,2,2021-10-17,1.9
002318,2020-12-03,2020-12-03,,2020-12-03,2.0
002321,2022-11-04,2022-11-04,,2022-11-04,2.0
002324,2020-09-06,2020-09-06,,2020-09-06,1.6
002327,2022-10-23,2022-10-23,,2022-10-23,2.8
002330,2020-11-30,2020-11-30,,2020-11-30,2.2
002335,2021-11-19,2021-11-19,,2021-11-19,1.7
002338,2023-01-05,2023-01-05,,2023-01-05,1.7
002342,2021-12-15,2021-12-15,2,2021-12-15,2.4
002345,NONE-02-12,2020-05-12,,2020-05-12,1.8
002351,2021-09-13,2021-09-13,,2021-09-13,12.1
002354,2021-10-22,2021-10-22,,2021-10-22,1.6
002357,2021-10-10,2021-10-10,,2021-10-10,2.5
002360,2021-06-10,2021-06-10,,2021-06-10,2.2
002363,2021-08-04,2021-08-04,,2021-08-04,3.2
002366,2020-10-01,2020-10-01,,2020-10-01,1.6
002369,2022-01-16,2022-01-16,,2022-01-16,3.2
002372,2022-11-12,2022-11-12,,2022-11-12,2.2
002375,2019-10-28,2019-10-28,,2019-10-28,1.6
002378,2022-12-21,2022-12-21,,2022-12-21,3.5
002382,2021-08-17,2021-08-17,,2021-08-17,3.5
002385,2019-08-18,2019-08-18,2,2019-08-18,3.7
002388,2021-01-14,2021-01-14,,2021-01-14,2.4
002391,2021-03-18,2021-03-NONE,,2021-03-NONE,3.2
002394,2020-07-01,NONE,,NONE,11.7
002397,2022-01-25,2022-01-25,,2022-01-25,6.8
002400,2023-01-05,2023-01-05,,2023-01-05,2.0
002403,2022-10-02,NONE,,NONE,13.8
002406,2021-11-01,2021-11-01,,2021-11-01,1.2
002409,2022-10-29,2019-10-29,2,2019-10-29,1.1
002412,2023-01-18,2023-01-18,,2023-01-18,1.8
002416,2021-12-25,2021-12-25,,2021-12-25,1.4
002420,2020-10-23,2020-10-23,,2020-10-23,1.1
002424,2022-06-09,2022-06-09,,2022-06-09,1.1
002428,2020-12-23,2020-12-23,,2020-12-23,2.4
002431,2021-06-11,2021-06-11,,2021-06-11,5.7
002435,2021-06-03,2021-06-03,,2021-06-03,3.0
002440,2022-01-26,NONE,,NONE,22.0
002443,2021-11-11,NONE-11-11,,NONE-11-11,2.6
002447,2021-02-04,2021-02-04,,2021-02-04,2.1
002451,2021-08-14,2021-08-14,,2021-08-14,1.6
002454,2023-02-NONE,2023-02-NONE,,2023-02-NONE,3.9
002457,2024-09-15,2024-09-15,,2024-09-15,3.1
002460,2021-11-30,2021-01-30,,2021-11-30,3.3
002463,NONE,2020-12-02,,2020-12-26,3.7
002466,2022-01-20,2022-01-20,,2022-01-20,3.2
002471,2021-03-18,2021-03-18,2,2021-03-18,3.7
002474,2021-03-16,2021-03-16,2,2021-03-16,4.5
002477,2023-03-15,2023-03-15,,2023-03-15,2.5
002480,2022-07-NONE,2022-07-NONE,,2022-07-NONE,2.4
002483,2021-05-05,2021-05-05,,2021-05-05,14.9
002486,2022-08-03,2022-08-03,,2022-08-03,2.7
002489,2021-04-18,2021-04-18,,2021-04-18,2.0
002492,2022-09-08,2020-01-01,,2020-01-01,7.0
002495,2021-01-27,2021-01-27,,2021-01-27,1.9
002499,2021-05-07,2021-05-07,,2021-05-07,2.8
002502,2022-01-24,2022-01-24,,2022-01-24,3.1
002505,2022-01-06,2022-01-06,,2022-01-06,1.6
002508,2021-11-09,2021-11-09,,2021-11-09,2.9
002511,2022-03-09,2022-03-09,,2022-03-09,9.9
002515,2022-02-16,2022-02-16,,2022-02-16,2.3
002519,2023-01-25,2023-01-25,,2023-01-25,2.9
002522,2022-09-14,2022-09-14,,2022-09-14,1.5
002525,2023-01-25,2023-01-25,,2023-01-25,1.9
002528,2021-10-19,2021-10-19,,2021-10-19,2.2
002533,2022-06-30,2022-06-30,,2022-06-30,1.7
002536,2021-09-22,2021-09-22,,2021-09-22,12.8
002539,2021-08-05,2021-08-NONE,,2021-08-05,10.7
002542,2021-10-17,2021-10-17,,2021-10-17,1.6
002546,2022-04-NONE,2022-04-NONE,,2022-04-NONE,3.8
002551,2021-09-30,2021-09-30,,2021-09-30,1.7
002554,2021-11-18,2021-11-18,,2021-11-18,2.6
002557,2021-11-17,2021-11-17,,2021-11-17,1.4
002560,2022-10-21,2022-10-21,,2022-10-21,2.0
002563,2021-08-29,2021-08-29,,2021-08-29,2.4
002566,2021-10-15,2021-10-15,,2021-10-15,3.5
002569,2022-04-04,2022-04-04,,2022-04-04,1.8
002572,2021-12-29,2021-12-29,,2021-12-29,3.5
002576,2020-02-18,2020-02-18,,2020-02-18,5.4
002580,2021-11-17,2021-11-17,,2021-11-17,3.9
002583,2021-01-07,2021-01-07,,2021-01-07,2.0
002586,NONE-12-22,NONE-12-22,,NONE-12-22,4.7
002592,2023-08-11,2023-08-11,,2023-08-11,3.2
002598,2021-12-NONE,2021-12-NONE,,2021-12-NONE,2.9
002601,NONE,2020-10-21,m,2020-10-21,1.5
002606,2022-04-02,2022-04-02,,2022-04-02,2.4
002612,2021-12-01,2021-12-01,,2021-12-01,2.5
002617,2022-05-04,2020-02-20,,2020-02-20,6.5
002620,2022-03-31,2022-03-31,,2022-03-31,1.5
002623,2022-12-19,2022-12-19,,2022-12-19,1.6
002626,2021-06-22,2021-06-22,,2021-06-22,2.5
002629,2023-05-NONE,2023-05-20,,2023-05-20,6.1
002633,2022-02-03,2022-02-03,,2022-02-03,3.6
002636,2022-10-09,2022-10-09,,2022-10-09,2.5
002639,2021-12-04,2021-12-04,,2021-12-04,2.8
002642,2021-10-31,2021-10-31,,2021-10-31,4.0
002647,2022-01-24,2022-01-24,,2022-01-24,1.9
002650,2021-07-01,NONE,,NONE,7.1
002656,2021-03-25,2021-03-25,,2021-03-25,1.7
002659,2022-06-11,2022-06-11,,2022-06-11,3.6
002662,2022-01-11,2022-01-11,2,2022-01-11,4.8
002667,2021-09-09,2021-09-09,,2021-09-09,1.5
002670,2023-04-30,2023-04-30,,2023-04-30,1.8
002674,2021-04-25,2021-04-25,,2021-04-25,3.0
002677,2021-08-04,2021-08-04,,2021-08-04,1.7
002680,2021-10-29,2021-10-29,,2021-10-29,4.6
002683,2021-12-03,2021-12-03,,2021-12-03,3.3
002686,2021-11-05,2021-11-05,,2021-11-05,4.0
002689,2021-03-15,2021-03-15,,2021-03-15,2.0
002693,2021-04-19,2021-04-19,,2021-04-19,14.4
002696,2021-07-23,2021-07-23,,2021-07-23,3.4
002699,2021-08-23,2021-08-23,,2021-08-23,3.5
002704,2022-10-29,2022-10-02,,2022-10-02,5.1
002707,2022-01-20,NONE,d,NONE,21.7
002710,2021-10-28,2021-10-28,,2021-10-28,2.1
002713,2021-10-22,2021-12-12,,2021-12-12,2.8
002716,2021-12-15,2021-12-15,,2021-12-15,2.0
002720,2026-01-09,2026-01-09,,2026-01-09,2.6
002724,2019-12-20,NONE,,NONE,7.2
002727,NONE,2017-03-22,,2017-03-22,1.6
002730,2021-06-25,2021-06-25,,2021-06-25,2.8
002733,2021-12-25,2021-12-25,,2021-12-25,3.3
002736,2021-04-28,2021-04-28,,2021-04-28,5.0
002740,2021-12-18,2021-12-18,,2021-12-18,7.2
002745,2024-04-06,2024-04-06,,2024-04-06,3.7
002748,2022-11-12,2022-11-12,,2022-11-12,3.3
002751,2022-02-20,2022-02-20,2,2022-02-20,3.1
002754,2021-05-29,2021-05-29,,2021-05-29,4.2
002757,2022-09-10,2022-09-10,,2022-09-10,2.7
002760,2021-05-12,2021-05-12,,2021-05-12,1.9
002764,2021-11-06,2021-11-06,,2021-11-06,2.3
002767,2021-12-01,2021-12-01,,2021-12-01,2.5
002770,2021-10-11,2021-10-11,,2021-10-11,3.3
002773,2024-05-NONE,2024-05-20,,2024-05-20,4.4
002776,2021-09-15,2021-09-15,,2021-09-15,2.2
002779,2021-10-02,2021-10-02,,2021-10-02,2.4
002782,2021-04-22,2021-04-22,,2021-04-22,10.3
002786,2022-06-22,2022-06-22,2,2022-06-22,9.1
002790,2021-12-06,2021-12-06,,2021-12-06,1.4
002793,2022-10-05,2022-10-05,,2022-10-05,1.5
002796,2021-03-18,2021-03-18,,2021-03-18,1.9
002799,2021-12-27,2021-12-27,2,2021-12-27,5.8
002804,2021-04-19,2021-04-19,,2021-04-19,2.0
002808,2021-12-29,2021-12-22,,2021-12-22,2.1
002811,2023-01-13,2023-01-13,,2023-01-13,5.3
002816,2021-06-28,2020-02-10,2,2020-02-10,10.6
002819,2022-12-01,2022-12-01,,2022-12-01,2.5
002822,2021-10-07,2021-10-07,,2021-10-07,3.3
002827,2021-07-03,NONE,,NONE,9.7
002830,2022-05-21,2022-05-21,,2022-05-21,5.4
002833,2021-08-30,2021-08-30,,2021-08-30,2.2
002837,2022-08-02,2022-08-02,,2022-08-02,2.4
002842,2023-09-22,2023-09-22,,2023-09-22,1.9
002845,2020-03-09,2020-03-09,,2020-03-09,4.2
002848,2021-12-30,NONE,,NONE,14.7
002851,2021-08-02,2021-08-02,,2021-08-02,3.6
002854,2021-08-11,2021-08-11,,2021-08-11,9.4
002857,2023-06-02,2023-06-02,,2023-06-02,7.3
002861,2021-03-25,2021-03-25,,2021-03-25,4.4
002864,2023-03-02,2023-03-02,,2023-03-02,2.1
002869,2021-08-04,2021-08-04,,2021-08-04,6.7
002872,2021-04-07,2021-04-07,,2021-04-07,3.2
002877,2022-12-04,2022-12-04,,2022-12-04,2.2
002881,2021-04-13,2021-04-13,2,2021-04-13,2.8
002884,2022-07-20,2022-07-20,,2022-07-20,1.7
002888,2021-07-15,2021-07-15,,2021-07-15,1.6
002891,2021-11-11,2021-11-11,,2021-11-11,2.1
002895,2024-02-13,2024-02-13,,2024-02-13,1.9
002898,2021-11-09,2021-11-09,,2021-11-09,2.4
002901,2022-08-03,2022-08-03,,2022-08-03,1.7
002904,2023-03-NONE,NONE,,NONE,19.0
002907,2021-10-30,2021-10-30,2,2021-10-30,8.2
002910,2021-07-21,2021-07-21,,2021-07-21,2.2
002913,2020-11-18,2020-11-18,,2020-11-18,3.0
002917,2021-04-30,2021-04-30,,2021-04-30,5.9
002920,2021-09-11,2021-09-11,,2021-09-11,1.9
002924,2021-06-13,2021-06-13,,2021-06-13,3.6
002929,2022-09-27,2022-09-27,,2022-09-27,2.0
002934,2022-02-02,2022-02-02,,2022-02-02,5.7
002937,2021-11-11,2021-11-11,,2021-11-11,6.0
002940,2022-07-29,2029-07-02,,2029-07-02,3.6
002943,2020-06-23,2020-06-23,,2020-06-23,1.4
002946,2021-09-25,2021-09-25,,2021-09-25,2.8
002950,2021-04-30,2021-04-30,,2021-04-30,2.2
002953,2020-05-28,2020-05-28,,2020-05-28,2.3
002958,2022-07-27,2022-07-27,,2022-07-27,2.6
002961,2021-11-21,2021-11-21,,2021-11-21,8.0
002965,2022-09-03,2022-09-03,,2022-09-03,3.5
002968,2021-05-28,2021-05-28,,2021-05-28,2.2
002972,2022-03-20,2022-03-20,,2022-03-20,4.5
002975,2022-03-15,2022-03-15,2,2022-03-15,3.3
002978,2020-07-20,2020-07-20,,2020-07-20,5.4
002981,2021-12-17,2021-12-17,,2021-12-17,2.6
002984,2021-05-01,2021-05-01,,2021-05-01,2.6
002987,2022-04-01,2022-04-01,,2022-04-01,2.1
002990,2021-03-20,2021-09-05,,2021-09-05,2.9
002994,2022-07-13,2022-07-13,,2022-07-13,2.8
002998,2021-10-07,2021-10-07,,2021-10-07,1.7
003001,2021-12-05,2021-12-05,,2021-12-05,2.7
003004,2023-05-NONE,2023-05-NONE,,2023-05-NONE,34.6
003007,2021-11-30,2021-11-30,,2021-11-30,2.7
003010,2021-12-11,2021-01-12,,2021-01-12,16.3
003014,2021-06-12,NONE,,NONE,15.5
003017,2022-02-23,2022-02-23,,2022-02-23,2.8
003021,2021-03-23,2021-03-02,,2021-03-02,3.6
003025,2021-09-13,2021-09-13,,2021-09-13,2.2
003028,2021-09-28,2021-09-28,,2021-09-28,2.8
003031,2020-07-14,2020-07-14,,2020-07-14,1.7
003034,2022-11-21,2022-11-21,,2022-11-21,2.4
003038,2021-02-18,2021-02-18,,2021-02-18,3.1
003041,2022-01-17,2022-01-17,,2022-01-17,4.0
003045,2022-05-02,2022-05-02,,2022-05-02,2.5
003048,2021-04-07,2021-04-07,,2021-04-07,1.9
003052,2020-12-19,2020-12-19,,2020-12-19,2.4
003055,2021-03-06,2021-03-06,,2021-03-06,3.9
003058,2022-02-19,2022-02-19,,2022-02-19,2.3
003061,2022-03-05,2022-03-05,2,2022-03-05,2.9
003065,NONE,2021-11-12,,2021-11-12,2.4
003068,2021-06-15,2021-06-15,,2021-06-15,1.8
003073,2021-08-25,2021-08-25,,2021-08-25,3.6
003076,2021-01-16,2021-01-16,,2021-01-16,4.2
003080,2021-11-01,2021-11-01,,2021-11-01,2.4
003083,2021-12-02,2021-12-02,,2021-12-02,2.0
003086,2021-06-27,2021-06-27,,2021-06-27,1.5
003090,2021-09-15,2021-09-15,,2021-09-15,2.5
003093,2023-01-03,2023-01-03,,2023-01-03,1.6
003096,2022-10-12,2022-10-12,,2022-10-12,1.9
003099,2022-08-07,2022-08-07,,2022-08-07,1.8
003102,2022-03-29,2022-03-29,,2022-03-29,6.5
003105,2023-12-06,2023-12-06,,2023-12-06,1.4
003108,2022-07-16,2022-07-16,,2022-07-16,2.1
003111,2021-06-09,NONE,,NONE,7.1
003114,2021-09-25,2021-09-25,,2021-09-25,3.2
003118,2021-07-10,2021-07-10,,2021-07-10,2.3
003121,2021-09-30,2021-09-30,,2021-09-30,1.6
003125,2021-03-07,2021-03-07,,2021-03-07,1.6
003128,2022-08-25,2022-08-25,,2022-08-25,1.0
003131,2022-03-30,2022-03-30,,2022-03-30,3.7
003134,2021-10-14,2021-10-14,,2021-10-14,2.8
003137,2022-11-09,2022-11-09,,2022-11-09,2.4
003141,2021-07-12,2021-01-13,2,2021-07-12,2.0
003144,2022-01-11,2022-01-11,,2022-01-11,1.6
003147,2021-04-22,2021-04-22,,2021-04-22,2.4
003151,2021-12-10,2021-12-10,,2021-12-10,2.2
003154,2021-07-11,2021-07-11,,2021-07-11,1.3
003157,2021-10-26,2021-10-26,,2021-10-26,2.2
003160,2021-06-13,2021-06-13,,2021-06-13,1.9
003163,2021-02-16,2020-11-17,,2020-11-17,2.5
003166,2021-07-NONE,2021-07-NONE,,2021-07-NONE,3.0
003169,2018-04-21,2018-04-21,,2018-04-21,3.9
003173,2022-05-NONE,2022-05-NONE,,2022-05-NONE,1.9
003177,2021-03-25,2021-03-25,,2021-03-25,1.8
003180,2021-07-08,2021-07-08,,2021-07-08,1.8
003184,2021-06-28,2020-06-28,,2021-06-28,2.1
003187,2022-01-17,2022-01-17,,2022-01-17,2.1
003191,2021-11-19,2021-11-19,2,2021-11-19,2.2
003194,2021-07-13,2021-07-13,,2021-07-13,2.7
003198,2025-10-12,2025-10-12,,2025-10-12,2.2
003201,2022-09-21,2022-09-21,,2022-09-21,1.8
003205,2023-06-26,2023-06-26,,2023-06-26,1.1
003208,2021-07-20,2021-07-20,,2021-07-20,1.6
003211,2021-08-11,2021-08-11,,2021-08-11,2.0
003214,2024-01-12,NONE,,NONE,7.8
003217,2022-01-15,2022-01-15,,2022-01-15,1.9
003220,2021-09-13,2021-09-13,,2021-09-13,1.6
003223,2022-06-14,2022-06-14,,2022-06-14,1.6
003227,2022-01-29,2022-01-29,,2022-01-29,1.3
003230,2022-03-28,NONE,,NONE,12.0
003233,2021-09-21,2021-09-21,,2021-09-21,1.4
003237,2021-03-30,2021-03-30,,2021-03-30,1.4
003241,2022-01-28,2022-01-28,,2022-01-28,3.5
003244,2021-07-NONE,NONE-07-21,,NONE-07-21,10.9
003249,2023-02-01,2023-02-01,,2023-02-01,1.8
003252,2023-04-NONE,2023-04-NONE,,2023-04-NONE,2.5
003256,2022-04-01,2022-04-01,,2022-04-01,2.8
003259,2022-02-10,NONE,,NONE,16.1
003262,2021-06-10,2021-06-10,,2021-06-10,2.0
003265,2021-10-06,2021-10-06,,2021-10-06,1.4
003269,2022-01-28,2022-01-28,,2022-01-28,3.1
003272,2021-05-03,2021-05-03,,2021-05-03,2.3
003275,2021-10-10,2021-10-10,,2021-10-10,2.9
003278,2023-10-02,2023-10-02,,2023-10-02,3.7
003281,2021-10-15,2021-10-15,,2021-10-15,1.2
003284,2021-09-10,2021-09-10,,2021-09-10,2.5
003288,2021-09-25,2021-09-25,2,2021-09-25,2.6
003291,2022-12-22,2022-12-22,,2022-12-22,1.3
003297,2021-10-21,2021-10-21,,2021-10-21,1.6
003300,2023-06-11,2023-06-11,,2023-06-11,1.3
003303,NONE,NONE,,NONE,10.5
003310,2020-08-29,2020-10-04,,2020-10-04,2.3
003316,2022-02-07,2022-02-07,,2022-02-07,2.6
003321,2021-09-01,2021-09-01,,2021-09-01,2.1
003325,2021-06-01,NONE,,NONE,12.8
003328,2021-12-26,2021-12-26,,2021-12-26,1.8
003331,2021-11-03,2021-11-03,t,2021-11-03,2.4
003335,2021-07-02,2021-07-02,,2021-07-02,2.4
003338,2021-06-01,NONE-06-01,,NONE-06-01,9.5
003341,2022-09-29,2022-09-29,,2022-09-29,8.6
003344,2026-09-11,2026-09-11,,2026-09-11,1.8
003349,2025-12-10,2025-01-10,2,2025-01-10,17.5
