image_id,label,base,tags,all4,sec
001736,2021-02-08,2021-02-08,,2021-02-08,1.5
001741,2022-11-01,2022-11-01,,2022-11-01,1.6
001745,2022-01-28,2022-01-NONE,2,2022-01-NONE,3.8
001749,2019-07-03,NONE,,NONE,10.7
001752,2022-01-10,2022-01-10,,2022-01-10,1.9
001756,2021-12-30,2021-12-20,2,2021-12-20,3.3
001759,2021-04-24,2021-04-24,,2021-04-24,4.6
001763,2021-12-23,2021-12-23,,2021-12-23,2.4
001766,2021-09-10,2021-09-10,,2021-09-10,2.4
001769,2021-12-22,2021-12-02,,2021-12-02,3.3
001773,2020-08-07,2020-08-07,,2020-08-07,2.7
001778,2021-04-09,2021-04-09,,2021-04-09,1.8
001781,2020-09-01,2020-09-01,2,2020-09-01,8.6
001785,2021-09-19,2021-09-19,,2021-09-19,1.6
001788,2020-12-NONE,NONE-12-20,,NONE-12-20,2.0
001791,2020-08-13,2020-08-01,,2020-08-01,4.0
001794,2021-11-07,2021-11-07,,2021-11-07,2.4
001797,2020-05-26,NONE,2,NONE,15.5
001800,2021-01-14,2021-01-14,,2021-01-14,4.2
001803,2021-01-15,2021-01-15,,2021-01-15,2.5
001806,2020-11-09,NONE,2,NONE,9.4
001809,2020-08-13,2020-08-13,2,2020-08-13,2.8
001812,2021-03-26,2021-03-26,2,2021-03-26,1.9
001816,2021-04-14,2021-04-14,,2021-04-14,6.2
001819,2022-01-18,2022-01-18,2,2022-01-18,4.5
001822,2021-06-09,2021-06-09,,2021-06-09,2.6
001826,2021-09-19,2021-09-19,,2021-09-19,1.9
001829,2021-03-07,2021-03-07,,2021-03-07,5.6
001832,2022-09-02,2020-09-02,2,2020-09-02,4.2
001835,2022-07-12,NONE,,NONE,7.1
001838,2021-10-15,2021-10-15,,2021-10-15,3.0
001841,2021-09-30,2021-09-30,,2021-09-30,2.2
001845,2021-11-23,2021-11-23,,2021-11-23,1.7
001848,2021-11-18,2021-11-18,,2021-11-18,1.9
001851,2021-12-16,2021-12-16,,2021-12-16,2.0
001854,2022-01-18,2022-12-10,,2022-12-10,4.3
001857,2022-07-17,2022-07-17,,2022-07-17,3.8
001861,2023-06-18,2023-06-18,,2023-06-18,4.2
001864,2023-08-04,NONE,,NONE,16.4
001867,2022-07-NONE,2022-07-NONE,,2022-07-NONE,2.5
001870,2021-09-26,2021-09-26,2,2021-09-26,2.2
001874,2021-10-22,2022-10-21,d,2022-10-21,3.1
001877,2021-11-03,2021-11-03,,2021-11-03,3.1
001880,2024-09-01,NONE,,NONE,9.2
001883,2021-09-09,2021-09-09,,2021-09-09,3.1
001886,2021-12-05,2021-12-05,2,2021-12-05,3.0
001889,2021-08-31,2021-08-31,,2021-08-31,3.6
001893,2021-03-19,2021-03-19,,2021-03-19,2.4
001896,2021-03-17,2021-03-17,,2021-03-17,1.7
001900,2021-11-29,NONE,,NONE,11.8
001903,2027-08-21,2027-08-21,2,2027-08-21,3.1
001906,2021-09-03,2021-09-03,2,2020-03-09,2.0
001909,2021-12-29,2021-12-29,,2021-12-29,4.5
001912,2021-05-21,2021-05-21,,2021-05-21,3.3
001915,2021-06-24,2021-06-24,,2021-06-24,2.3
001919,2023-12-20,2023-12-20,,2023-12-20,2.5
001923,2022-06-14,2022-06-14,,2022-06-14,3.1
001927,2021-04-27,2021-04-27,,2021-04-27,1.8
001931,2022-01-01,2022-01-01,,2022-01-01,2.0
001934,2022-03-29,2022-03-29,,2022-03-29,2.9
001937,2021-12-21,2021-12-21,,2021-12-21,6.0
001940,2021-03-14,2021-03-14,b,2021-03-14,5.5
001944,2023-09-29,NONE,t,NONE,7.9
001948,2022-08-10,2022-08-10,2,2022-08-10,9.2
001951,2022-09-16,2022-09-16,,2022-09-16,3.4
001954,2021-10-NONE,2027-10-NONE,,2021-07-04,4.0
001957,2021-10-NONE,2021-10-NONE,,2021-10-NONE,6.7
001960,2022-06-15,2022-06-15,,2022-06-15,3.2
001965,2023-10-12,2023-10-12,,2023-10-12,1.7
001968,2022-08-24,2022-08-24,,2022-08-24,1.4
001971,2021-06-18,2021-06-18,,2021-06-18,1.9
001974,2021-09-NONE,2021-09-NONE,,2021-09-NONE,4.8
001982,2021-10-20,2021-10-20,,2021-10-20,1.6
001985,2022-01-19,2022-01-19,,2022-01-19,2.4
001988,2021-12-28,NONE,,NONE,12.0
001991,2021-12-28,2021-12-28,,2021-12-28,3.6
001994,2021-10-29,2021-10-29,,2021-10-29,2.2
001997,2021-12-27,2021-12-27,,2021-12-27,2.2
002000,2021-04-24,2021-04-24,,2021-04-24,3.2
002003,2022-05-15,2022-05-15,,2022-05-15,1.2
002007,2022-01-14,2022-01-14,,2022-01-14,4.8
002011,2020-06-30,NONE,,NONE,16.2
002015,2023-06-28,2023-08-28,,2023-08-28,2.7
002019,2022-03-09,2022-03-09,,2022-03-09,11.3
002024,2020-11-10,2020-11-10,,2020-11-10,2.2
002027,2020-11-26,2020-11-26,,2020-11-26,3.7
002030,2019-11-18,2019-11-18,,2019-11-18,2.2
002037,2020-08-22,2020-08-22,,2020-08-22,1.4
002040,2021-12-03,2021-12-03,,2021-12-03,1.4
002044,2019-12-20,2019-12-20,,2019-12-20,2.2
002047,2021-07-31,2021-07-31,,2021-07-31,1.9
002050,2021-03-25,2021-03-25,,2021-03-25,3.9
002053,2020-08-11,2020-08-11,,2020-08-11,3.4
002056,2021-12-17,2021-12-17,,2021-12-17,1.5
002060,NONE-04-17,NONE-04-17,,NONE-04-17,5.6
002063,2023-02-NONE,2023-02-NONE,,2023-02-NONE,3.3
002066,2020-04-30,2020-04-30,2,2020-04-30,2.7
002069,2022-12-11,2022-12-11,,2022-12-11,2.1
002072,2024-12-21,2024-12-21,,2024-12-21,2.7
002075,2020-05-28,2020-05-28,,2020-05-28,2.9
002078,2020-10-21,2020-10-21,,2020-10-21,1.9
002082,2019-07-09,2019-07-09,,2019-07-09,1.6
002085,2021-11-22,2021-11-22,,2021-11-22,1.3
002090,2021-11-09,2021-11-09,,2021-11-09,2.8
002093,2021-11-17,2021-11-17,,2021-11-17,3.4
002096,2022-06-16,2022-06-16,,2022-06-16,1.1
002099,2021-05-25,2021-05-25,,2021-05-25,1.8
002103,2021-12-25,2021-12-19,,2021-12-19,1.9
002111,2022-08-25,2022-08-25,,2022-08-25,1.0
002114,2020-12-01,2020-12-01,,2020-12-01,1.7
002117,2020-07-05,2020-07-05,,2020-07-05,3.4
002120,2020-07-20,2020-07-20,,2020-07-20,1.4
002123,2020-11-02,2020-11-02,,2020-11-02,3.0
002126,2021-04-21,2021-04-02,,2021-04-02,1.7
002129,2021-08-12,2021-08-12,,2021-08-12,1.4
002132,2021-10-04,2021-10-04,,2021-10-04,1.4
002135,2022-11-02,2022-11-02,,2022-11-02,3.6
002138,2021-06-29,2021-06-29,,2021-06-29,2.6
002141,2021-04-11,2021-04-11,,2021-04-11,1.7
002145,2021-07-13,2021-07-13,,2021-07-13,2.3
002148,2022-01-03,2022-01-01,,2022-01-01,7.7
002152,2019-07-11,2019-07-18,2,2019-07-18,1.5
002155,2021-05-21,2021-05-21,,2021-05-21,2.1
002158,NONE-04-13,NONE-04-13,,NONE-04-13,3.0
002161,2021-04-08,2021-04-08,,2021-04-08,19.0
002164,2021-01-29,2020-10-30,2,2020-10-30,2.2
002167,2021-05-28,2021-05-02,,2021-05-28,1.7
002170,2020-01-15,2020-01-15,,2020-01-15,2.9
002174,2021-09-05,2021-09-05,,2021-09-05,2.3
002178,2022-05-19,2022-05-19,,2022-05-19,2.1
002181,2018-12-04,2018-12-04,,2018-12-04,3.7
002185,2020-09-25,2020-09-25,,2020-09-25,2.3
002188,2020-08-07,2020-08-07,,2020-08-07,3.1
002191,2020-10-20,2020-10-20,,2020-10-20,1.3
002194,2020-06-10,2020-06-01,,2020-06-01,2.1
002197,2021-01-13,2021-01-13,,2021-01-13,1.7
002201,2020-10-08,2020-10-08,,2020-10-08,2.0
002205,2021-03-05,2021-03-05,,2021-03-05,1.2
002209,2022-05-31,2022-05-31,,2022-05-31,2.7
002213,2020-10-30,2020-10-30,,2020-10-30,10.7
002216,2023-06-NONE,2023-06-NONE,,2023-06-NONE,2.1
002219,2022-02-01,2022-02-01,,2022-02-01,2.8
002222,2021-02-07,2021-02-07,,2021-02-07,3.0
002225,2022-09-14,2022-09-14,,2022-09-14,2.0
002228,2023-03-28,2023-03-28,,2023-03-28,2.0
002231,2022-07-21,2022-07-21,,2022-07-21,1.1
002234,2023-01-21,2023-01-21,,2023-01-21,1.6
002237,2021-06-08,2021-06-08,,2021-06-08,2.6
002241,2021-05-26,NONE,,NONE,9.4
002245,2021-05-21,2021-05-21,2,2021-05-21,4.5
002248,2021-09-07,2021-09-07,,2021-09-07,1.9
002251,2021-05-09,2021-05-09,,2021-05-09,2.4
002254,2021-10-26,2021-10-26,2,2021-10-26,8.8
002257,2021-04-30,2021-04-30,,2021-04-30,1.7
002263,2021-12-01,2021-12-NONE,,2021-12-NONE,2.4
002267,2022-09-NONE,2022-09-NONE,,2022-09-NONE,2.0
002270,2021-03-16,2021-03-16,,2021-03-16,1.8
002273,2021-08-09,2021-08-09,,2021-08-09,2.0
002276,2023-12-22,2023-12-02,2,2023-12-02,2.0
002283,2022-01-20,2022-01-20,2,2022-01-20,3.3
002288,2024-12-18,2021-12-18,,2021-12-18,1.5
002291,2021-09-10,2021-09-10,,2021-09-10,1.8
002294,2022-09-22,2022-09-22,,2022-09-22,2.4
002298,2021-10-15,2021-10-15,,2021-10-15,1.8
002302,2022-02-03,2022-02-03,,2022-02-03,1.8
002305,2022-07-31,2022-07-31,,2022-07-31,1.5
002308,2021-11-15,2021-11-15,,2021-11-15,11.9
002312,2020-08-17,2020-08-17,,2020-08-17,2.1
002316,2022-06-15,2022-06-15,,2022-06-15,8.2
002320,2020-10-29,2020-10-29,,2020-10-29,1.8
002323,NONE-04-15,NONE-04-15,,NONE-04-15,4.0
002326,2022-10-23,2022-10-23,,2022-10-23,1.8
002329,2020-11-30,2020-11-30,,2020-11-30,1.4
002333,2021-10-04,2021-10-04,,2021-10-04,1.1
002337,2023-01-05,2023-01-05,,2023-01-05,1.3
002341,2021-12-15,2021-12-15,2,2021-12-15,2.5
002344,2022-04-09,2022-04-09,,2022-04-09,2.0
002348,2021-10-04,2021-10-04,,2021-10-04,1.5
002353,2021-10-22,2021-10-22,,2021-10-22,1.6
002356,2021-02-12,2021-02-12,,2021-02-12,1.5
002359,2021-06-10,2021-06-10,,2021-06-10,1.4
002362,NONE,2019-12-10,,2019-12-10,3.9
002365,2021-12-22,2021-12-22,,2021-12-22,2.1
002368,2022-01-16,2022-01-16,,2022-01-16,2.4
002371,2022-11-12,2022-11-12,,2022-11-12,1.8
002374,2021-12-27,2028-10-NONE,,2028-10-NONE,1.5
002377,2022-12-21,2022-12-21,,2022-12-21,2.4
002380,2022-10-20,2022-10-20,,2022-10-20,3.3
002384,2020-10-08,2020-10-08,,2020-10-08,2.7
002387,2021-01-14,2021-01-14,,2021-01-14,1.0
002390,2021-03-18,2021-08-NONE,,2021-08-NONE,1.2
002393,2020-07-01,2020-07-01,,2020-07-01,4.1
002396,2022-01-25,2022-01-25,,2022-01-25,1.6
002399,2021-09-18,2021-09-18,,2021-09-18,2.1
002402,2022-11-04,NONE,,NONE,12.8
002405,2021-11-01,2021-11-01,,2021-11-01,1.7
002408,2022-10-29,2022-10-29,2,2022-10-29,1.5
002411,2023-01-12,2023-01-12,,2023-01-12,1.6
002414,2021-11-01,2021-11-01,,2021-11-01,2.2
002419,2023-05-10,2023-05-10,,2023-05-10,2.0
002423,2023-02-07,2023-02-07,,2023-02-07,2.9
002426,2021-01-18,2021-01-18,,2021-01-18,1.9
002430,2021-06-11,2021-06-11,,2021-06-11,6.2
002434,2023-01-07,2023-01-07,,2023-01-07,2.0
002439,2022-01-26,2022-01-26,,2022-01-26,2.0
002442,2021-08-03,2021-08-03,,2021-08-03,1.7
002446,2021-01-16,2021-01-16,,2021-01-16,2.0
002450,2021-06-09,NONE,2,NONE,9.3
002453,2021-12-22,NONE,,NONE,12.6
002456,2024-09-15,2024-09-15,,2024-09-15,5.7
002459,2021-11-30,2021-11-30,,2021-11-30,5.3
002462,2020-12-21,2020-12-02,,2020-12-02,2.3
002465,2022-01-20,2022-01-20,,2022-01-20,3.6
002470,2023-06-22,2023-06-22,,2023-06-22,1.4
002473,2021-03-16,2021-03-16,2,2021-03-16,3.2
002476,2021-03-13,2021-03-13,,2021-03-13,2.2
002479,2022-07-NONE,2022-07-NONE,,2022-07-NONE,1.8
002482,2021-03-28,2021-05-28,,2021-05-28,1.7
002485,2022-08-03,2022-08-03,,2022-08-03,1.8
002488,NONE,2021-02-06,m,2021-02-06,1.8
002491,2022-09-08,NONE-08-09,,NONE-08-09,12.8
002494,2022-02-10,2022-02-10,,2022-02-10,2.1
002497,2023-01-24,2024-09-NONE,,2024-09-NONE,2.4
002501,2021-08-21,2021-08-21,,2021-08-21,4.3
002504,2022-01-06,2022-01-06,,2022-01-06,2.6
002507,2021-08-08,2021-08-08,,2021-08-08,2.9
002510,2022-03-09,2022-03-09,,2022-03-09,1.9
002514,2022-02-16,2022-02-16,,2022-02-16,2.8
002518,2023-01-25,2023-01-25,,2023-01-25,2.4
002521,2023-10-02,2023-10-02,,2023-10-02,1.5
002524,2023-01-25,2023-01-25,,2023-01-25,1.3
002527,2023-02-15,2023-02-15,,2023-02-15,2.1
002532,2022-06-30,2022-06-30,,2022-06-30,2.2
002535,2021-12-04,2021-12-04,,2021-12-04,2.2
002538,2021-08-05,2021-08-05,,2021-08-05,4.9
002541,2021-12-19,2021-12-19,,2021-12-19,4.1
002544,2021-03-21,2021-03-21,,2021-03-21,18.4
002550,2021-09-30,2021-09-30,,2021-09-30,2.3
002553,2021-02-22,2022-01-21,,2022-01-21,1.8
002556,2021-11-17,2021-11-17,,2021-11-17,2.0
002559,2022-04-01,2022-04-07,,2022-04-07,7.0
002562,2021-08-29,2021-08-29,,2021-08-29,1.9
002565,2021-09-25,2021-09-25,,2021-09-25,2.1
002568,2022-04-04,2022-04-04,,2022-04-04,1.7
002571,2021-05-07,2021-01-08,2,2021-05-07,2.1
002575,2021-12-16,2021-12-16,,2021-12-16,2.7
002579,2024-01-14,2024-01-14,,2024-01-14,3.8
002582,2021-01-07,2021-01-07,,2021-01-07,1.3
002585,2023-11-04,2023-11-04,,2023-11-04,2.4
002590,2023-10-27,2023-10-27,,2023-10-27,3.5
002596,2022-10-22,2022-10-22,,2022-10-22,3.2
002600,NONE,2020-10-21,m,2020-10-21,1.7
002603,2022-07-07,2022-07-07,,2022-07-07,2.5
002611,2021-12-01,2021-12-01,,2021-12-01,1.9
002616,2022-12-21,2022-12-21,,2022-12-21,1.9
002619,2022-03-31,2022-03-31,,2022-03-31,2.6
002622,2023-12-21,2023-12-21,,2023-12-21,1.8
002625,2021-06-22,2021-06-22,,2021-06-22,2.0
002628,2021-12-08,2021-12-08,,2021-12-08,1.5
002632,2022-01-20,2022-01-20,,2022-01-20,2.6
002635,2022-10-09,2022-10-09,,2022-10-09,3.1
002638,2022-11-01,2022-11-01,,2022-11-01,4.6
002641,2021-10-31,2021-10-31,,2021-10-31,5.2
002645,2021-12-14,2021-12-14,,2021-12-14,7.0
002649,2021-07-01,2021-07-01,,2021-07-01,2.4
002655,2021-03-25,2021-03-20,,2021-03-20,1.9
002658,2021-07-01,2021-07-01,,2021-07-01,3.3
002661,2022-01-11,2022-01-11,2,2022-01-11,5.0
002664,2021-08-18,2021-08-18,2,2021-08-18,2.5
002669,2022-04-18,2022-04-18,,2022-04-18,2.6
002673,2021-04-25,2021-04-25,,2021-04-25,1.7
002676,2021-03-23,2021-03-23,,2021-03-23,1.7
002679,2021-07-17,2021-07-17,,2021-07-17,1.6
002682,2021-09-10,2021-09-10,,2021-09-10,3.3
002685,2021-07-28,2021-07-28,,2021-07-28,4.0
002688,2021-06-11,2021-06-11,,2021-06-11,4.7
002691,2021-03-10,2021-03-10,,2021-03-10,3.3
002695,2022-01-14,2022-01-14,,2022-01-14,15.1
002698,2021-11-29,2021-11-29,,2021-11-29,2.0
002702,2022-12-16,2022-12-16,,2022-12-16,2.2
002706,2021-12-07,2021-12-07,,2021-12-07,1.6
002709,2021-10-28,2021-10-28,,2021-10-28,2.3
002712,2022-01-11,2022-01-11,,2022-01-11,2.5
002715,2021-12-15,2021-12-15,,2021-12-15,3.0
002719,2026-01-09,2026-01-09,,2026-01-09,2.3
002722,2022-12-30,2022-12-30,,2022-12-30,2.7
002726,2017-03-22,2017-03-22,,2017-03-22,2.2
002729,2021-11-04,2021-11-04,,2021-11-04,3.7
002732,2021-12-25,2021-12-25,,2021-12-25,4.4
002735,2022-02-04,2022-02-04,,2022-02-04,1.8
002739,2021-09-26,2021-09-26,2,2021-09-26,1.6
002743,2021-08-13,2021-08-13,,2021-08-13,2.9
002747,2022-01-08,2022-01-08,,2022-01-08,2.6
002750,2022-06-15,2022-06-15,,2022-06-15,1.6
002753,2022-01-NONE,2022-01-NONE,,2022-01-NONE,1.9
002756,2021-05-16,2021-05-16,,2021-05-16,2.8
002759,2021-05-12,2021-05-12,,2021-05-12,1.5
002763,2021-11-06,2021-11-06,,2021-11-06,4.3
002766,2021-03-16,NONE,,NONE,9.9
002769,2021-12-08,2021-12-08,,2021-12-08,1.3
002772,2024-05-NONE,2024-05-NONE,,2024-05-NONE,3.0
002775,2021-10-08,NONE,,NONE,12.3
002778,2021-10-02,2021-10-02,,2021-10-02,3.5
002781,2021-04-06,2021-04-06,,2021-04-06,2.7
002785,2021-04-18,2021-08-18,,2021-08-18,5.4
002789,2021-04-03,2021-04-03,,2021-04-03,3.4
002792,2023-04-28,2023-04-28,,2023-04-28,1.8
002795,2021-03-18,2021-03-18,,2021-03-18,1.6
002798,2021-04-28,NONE,,NONE,9.2
002803,2021-04-19,2021-04-19,,2021-04-19,1.8
002807,2021-12-29,2021-12-29,,2021-12-29,2.0
002810,2023-01-20,2023-01-20,,2023-01-20,2.5
002815,2021-06-28,2021-01-29,2,2021-01-29,3.6
002818,2022-12-01,2022-12-01,,2022-12-01,1.6
002821,2021-11-19,2021-11-19,,2021-11-19,3.1
002824,2022-11-08,2022-11-08,,2022-11-08,1.9
002829,2022-01-02,2022-01-02,,2022-01-02,3.0
002832,2021-08-30,2021-08-30,,2021-08-30,3.7
002836,2021-08-01,2021-08-01,,2021-08-01,3.2
002841,2023-09-22,2023-09-22,,2023-09-22,2.6
002844,2023-06-NONE,2023-06-NONE,,2023-06-NONE,2.9
002847,2021-12-30,2021-12-30,,2021-12-30,4.1
002850,2021-08-15,2021-08-15,,2021-08-15,3.6
002853,2021-08-11,2021-08-11,,2021-08-11,3.8
002856,2022-09-13,2022-09-13,,2022-09-13,4.2
002860,2022-06-15,2022-06-15,,2022-06-15,2.3
002863,2021-08-30,NONE,,NONE,14.7
002868,2021-08-04,2021-08-04,,2021-08-04,17.3
002871,2021-02-25,2021-02-25,,2021-02-25,2.3
002876,2022-12-04,2022-12-04,,2022-12-04,2.0
002880,2021-04-13,2021-04-13,2,2021-04-13,6.1
002883,2023-12-08,2023-12-08,,2023-12-08,2.8
002886,2022-01-04,2022-01-04,,2022-01-04,1.8
002890,2021-11-11,2021-11-11,,2021-11-11,4.2
002894,2024-02-13,2024-02-13,,2024-02-13,1.5
002897,2021-07-20,2021-07-20,,2021-07-20,2.5
002900,2022-08-03,2022-08-03,,2022-08-03,1.0
002903,2020-07-22,2020-07-02,,2020-07-02,2.0
002906,2021-05-19,2021-05-19,,2021-05-19,2.2
002909,2021-07-21,2021-07-21,,2021-07-21,1.0
002912,2021-06-30,2021-06-30,d,2021-06-30,1.3
002915,2022-09-15,2022-09-15,,2022-09-15,3.0
002919,2021-09-11,2021-09-11,,2021-09-11,2.2
002923,2021-06-13,2021-06-13,,2021-06-13,2.7
002928,NONE-04-08,2024-08-20,,2024-08-20,10.7
002933,2022-02-01,2022-02-01,,2022-02-01,2.1
002936,2021-11-11,2021-11-11,,2021-11-11,2.1
002939,2022-07-29,2022-07-29,,2022-07-29,2.8
002942,2021-07-05,2021-07-05,,2021-07-05,10.6
002945,2023-08-27,2023-08-27,,2023-08-27,1.8
002949,2021-08-12,2021-08-12,,2021-08-12,3.3
002952,2021-11-03,2021-11-03,,2021-11-03,4.9
002957,NONE,2021-01-02,m,2021-01-02,2.8
002960,2021-10-08,2021-10-08,,2021-10-08,11.9
002963,2020-11-06,2020-11-06,,2020-11-06,1.8
002967,2021-09-03,2021-09-03,,2021-09-03,2.3
002971,2022-11-14,2022-11-14,,2022-11-14,1.9
002974,2022-03-15,2022-03-15,2,2022-03-15,1.9
002977,2020-05-12,2020-12-05,,2020-05-12,2.3
002980,2021-12-17,2021-12-17,,2021-12-17,3.2
002983,2021-09-14,2021-09-14,,2021-09-14,2.2
002986,2022-04-01,2022-04-01,,2022-04-01,1.2
002989,2021-07-20,2024-07-20,,2024-07-20,3.6
002993,2021-11-22,2021-11-22,,2021-11-22,1.2
002996,2022-10-15,2022-10-15,,2022-10-15,2.5
003000,2021-10-12,2021-10-12,,2021-10-12,1.8
003003,2022-11-26,2022-11-26,,2022-11-26,2.4
003006,2022-05-26,2022-05-26,,2022-05-26,1.7
003009,2021-10-05,2021-10-05,,2021-10-05,2.1
003013,2024-01-29,2029-05-21,,2024-01-29,2.2
003016,2022-07-01,2022-07-NONE,,2022-07-NONE,2.7
003020,2021-03-23,2021-03-23,,2021-03-23,1.8
003024,2021-09-13,2021-09-13,,2021-09-13,2.0
003027,2021-09-28,2021-09-28,,2021-09-28,1.6
003030,2021-11-02,2021-11-02,,2021-11-02,2.5
003033,2022-11-21,2022-11-21,,2022-11-21,1.6
003037,2021-02-18,2021-02-18,,2021-02-18,3.2
003040,2021-03-01,2021-03-01,,2021-03-01,1.7
003044,2022-05-02,2022-05-02,,2022-05-02,2.9
003047,2021-04-07,2021-04-07,,2021-04-07,1.3
003051,2020-12-19,2020-12-19,,2020-12-19,2.0
003054,2021-10-28,2021-10-28,,2021-10-28,3.2
003057,2022-02-19,2022-02-19,,2022-02-19,1.3
003060,2021-10-04,NONE,,NONE,8.2
003064,2021-10-18,2021-10-18,,2021-10-18,1.6
003067,2021-06-15,2021-06-15,,2021-06-15,1.4
003071,2021-08-19,2021-08-19,,2021-08-19,3.6
003075,2021-01-16,2021-01-16,,2021-01-16,2.8
003078,2021-12-13,2021-12-13,,2021-12-13,2.0
003082,2021-12-02,2021-12-02,2,2021-12-02,4.2
003085,2021-06-27,2021-06-27,,2021-06-27,1.7
003089,2021-09-15,2021-09-15,,2021-09-15,3.5
003092,2021-09-17,2021-09-17,,2021-02-17,6.1
003095,2022-10-12,2022-10-12,,2022-10-12,1.6
003098,2021-04-12,2021-04-12,,2021-04-12,2.2
003101,2022-11-21,2022-11-21,,2022-11-21,2.7
003104,2023-12-06,2023-12-06,,2023-12-06,2.4
003107,2021-01-11,2021-01-11,,2021-01-11,1.7
003110,2021-06-09,2021-06-09,,2021-06-09,2.9
003113,2021-03-28,2022-10-28,,2022-10-28,5.4
003117,2021-12-29,2021-12-29,,2021-12-29,5.6
003120,2021-09-30,2021-09-30,,2021-09-30,3.3
003124,2021-03-07,2021-03-07,,2021-03-07,1.5
003127,2021-02-16,2021-02-16,,2021-02-16,3.6
003130,2022-03-30,2022-03-30,,2022-03-30,3.7
003133,2021-05-22,2021-05-22,,2021-05-22,1.8
003136,2022-11-09,2022-11-09,,2022-11-09,1.7
003140,2021-07-12,2021-07-12,2,2021-07-12,3.1
003143,2021-12-11,2020-12-12,2,2021-12-11,2.7
003146,2021-04-22,2021-04-22,,2021-04-22,2.3
003149,2022-01-14,2022-01-14,,2022-01-14,2.2
003153,2021-06-30,2021-06-30,,2021-06-30,3.5
003156,2021-10-26,2021-10-26,,2021-10-26,2.2
003159,2020-04-23,2020-04-23,,2020-04-23,2.6
003162,2021-09-20,2021-09-20,,2021-09-20,2.0
003165,2021-09-17,NONE,,NONE,25.8
003168,2021-09-18,2021-09-18,,2021-09-18,2.6
003172,2021-06-20,2020-06-21,d,2020-06-21,12.4
003176,2021-04-30,2021-04-30,,2021-04-30,2.5
003179,2021-07-08,2021-07-08,,2021-07-08,2.5
003183,2021-03-26,2021-03-26,,2021-03-26,1.7
003186,2021-10-21,2021-10-21,2,2021-10-21,2.5
003189,2022-08-16,2022-08-16,,2022-08-16,3.9
003193,2021-07-13,2021-02-10,,2021-02-10,9.3
003196,2022-11-05,2022-11-05,,2022-11-05,2.1
003200,2022-09-21,2022-09-21,,2022-09-21,2.1
003203,2021-10-NONE,2021-10-NONE,,2021-10-NONE,1.7
003207,2021-07-20,2021-07-20,,2021-07-20,2.1
003210,2022-12-02,2022-12-02,,2022-12-02,3.6
003213,2024-01-12,2024-01-12,,2024-01-12,6.8
003216,2022-01-15,2022-01-15,,2022-01-15,2.6
003219,2021-03-16,2021-03-16,,2021-03-16,3.9
003222,2022-06-14,2022-06-14,,2022-06-14,1.8
003225,2021-08-21,2020-02-20,2,2021-08-21,2.2
003229,2022-07-NONE,2022-07-NONE,,2022-07-NONE,2.0
003232,2021-09-21,2021-09-21,,2021-09-21,2.6
003236,2021-03-30,2021-03-30,,2021-03-30,1.6
003240,2021-11-06,2020-01-04,2,2021-11-06,1.7
003243,2021-07-NONE,NONE-07-21,,NONE-07-21,4.7
003247,2023-01-17,2023-01-17,,2023-01-17,11.1
003251,2023-04-NONE,2023-04-NONE,,2023-04-NONE,3.2
003254,2021-11-05,2021-11-05,,2021-11-05,2.1
003258,2021-07-28,2021-07-28,,2021-07-28,2.8
003261,2022-07-29,2022-07-29,,2022-07-29,2.2
003264,2021-09-13,2021-09-13,,2021-09-13,2.4
003268,2022-05-05,2022-05-05,,2022-05-05,4.0
003271,2021-07-07,2021-07-07,,2021-07-07,4.9
003274,2021-08-20,2021-08-20,,2021-08-20,3.6
003277,NONE-04-05,NONE-04-05,,NONE-04-05,3.1
003280,2023-07-31,2023-07-31,,2023-07-31,4.0
003283,2021-09-10,2021-09-10,,2021-09-10,20.6
003287,2021-09-25,2021-09-02,2,2021-09-21,2.9
003290,2022-12-22,2022-12-22,,2022-12-22,1.7
003296,2021-11-26,2021-11-26,2,2021-11-26,2.2
003299,2022-10-NONE,2022-10-NONE,,2022-10-NONE,4.7
003302,2023-02-06,2023-02-06,,2023-02-06,3.9
003309,2020-08-29,2020-08-29,,2020-08-29,1.8
003314,2021-07-05,2021-07-05,,2021-07-05,5.7
003318,2021-10-20,NONE-10-20,,2021-10-20,0.9
003323,2021-05-24,2021-05-24,,2021-05-24,1.3
003327,2024-06-05,2026-02-08,,2026-02-08,6.0
003330,2021-11-03,2021-01-03,,2021-11-03,2.0
003334,2021-10-30,2021-10-30,,2021-10-30,1.0
003337,2021-06-01,NONE-06-01,,NONE-06-01,2.3
003340,2022-09-29,2022-09-29,,2022-09-29,5.9
003343,2023-12-30,2023-12-30,,2023-12-30,2.7
003348,2027-07-13,NONE-07-27,d,NONE-07-27,9.8
003351,2025-12-10,2025-10-22,,2025-10-22,7.8
